apogee_id,glon,glat,snr,vhelio_avg,vscatter,teff,logg,m_h,alpha_m
2M12223417+2455198,230.10971,83.15116,79.75248,63.05112,0.09277225,4649.988,3.942829,-0.92406,0.2058853
2M12223484+1413453,273.94645,75.45148,54.27069,7.488591,0.2841036,4996.272,4.540827,-0.2836,0.0515753
2M12223484+1413453,273.94645,75.45148,54.27069,7.488591,0.2841036,4996.272,4.540827,-0.2836,0.0515753
2M12223537+2529314,225.51664,83.33232,174.127,-11.92354,0.1649743,4236.563,4.621583,-0.12902,-0.0292877
2M12223872+2555324,221.88654,83.44935,76.53519,-26.72254,0.1305695,6170.169,4.121883,-0.17013,-0.0120947
2M12224221+2548099,222.9618,83.43508,41.05714,-12.5767,0.106133,4449.825,4.581431,-0.14926,-0.0192347
2M12224262+2528554,225.66385,83.35584,129.7711,33.41088,0.08163857,5789.835,4.390133,-0.23874,0.0353073
2M12224264+1512177,272.22787,76.33331,96.35173,-30.42392,0.05366115,5082.105,4.568764,-0.31632,0.0536643
2M12224264+1512177,272.22787,76.33331,96.35173,-30.42392,0.05366115,5082.105,4.568764,-0.31632,0.0536643
2M12224362+1443568,273.15653,75.91657,101.1823,31.48176,0.2052253,4978.532,3.335093,-0.5157,0.193745
2M12224362+1443568,273.15653,75.91657,101.1823,31.48176,0.2052253,4978.532,3.335093,-0.5157,0.193745
2M12224666+1330375,275.33222,74.82477,90.27005,-28.28716,0.1489928,4503.855,4.55877,-0.23966,-0.0308947
2M12224666+1330375,275.33222,74.82477,90.27005,-28.28716,0.1489928,4503.855,4.55877,-0.23966,-0.0308947
2M12224965+2447323,231.30291,83.15944,442.0306,36.41528,0.02803062,5642.888,4.22027,-0.026987,0.0847653
2M12225139+1514229,272.29016,76.38053,95.7647,-34.19109,0.1094464,4034.093,4.637159,-0.16404,-0.0333167
2M12225429+2543557,223.65657,83.46256,210.5867,1.662717,0.1260505,4414.83,4.559048,-0.29192,-0.0014607
2M12225568+1422344,273.98652,75.62053,225.4581,-4.142319,0.05341378,4419.078,4.593707,0.075684,-0.0343497
2M12225568+1422344,273.98652,75.62053,225.4581,-4.142319,0.05341378,4419.078,4.593707,0.075684,-0.0343497
2M12230169+1358537,274.76255,75.27656,47.83735,-70.7625,0.1200371,4536.728,4.600195,-0.26005,0.0174373
2M12230169+1358537,274.76255,75.27656,47.83735,-70.7625,0.1200371,4536.728,4.600195,-0.26005,0.0174373
2M12230840+2551049,222.7406,83.54177,978.822,-4.694836,34.97321,6050.447,4.273129,-0.042192,-0.0905917
2M12231325+2551369,222.69961,83.56148,80.57983,-22.77586,0.2168245,4220.135,4.590905,-0.056624,-0.0481237
2M12231692+2712095,210.64463,83.73787,339.7568,-21.97823,4.049474,3765.874,4.656021,-0.23993,-0.0169057
2M12231869+2502111,229.68862,83.34831,75.97241,-19.72174,0.1474376,3559.902,4.649856,-9999,-9999
2M12232063+2529441,225.89445,83.49697,260.9387,-12.89784,0.1380255,3435.439,4.666221,-9999,-9999
2M12232450+1512256,272.85547,76.41378,153.1231,1.516526,0.07232323,4138.435,4.621739,-0.11063,-0.0492817
2M12232456+1451173,273.53417,76.10051,148.871,-14.21388,0.01651115,4787.187,4.572826,0.14066,0.0100213
2M12232456+1451173,273.53417,76.10051,148.871,-14.21388,0.01651115,4787.187,4.572826,0.14066,0.0100213
2M12232522+1305300,276.52765,74.50874,101.0875,-3.435404,0.07237973,4441.769,4.597987,-0.10556,-0.0214377
2M12233337+2517390,227.71727,83.48406,99.08812,-12.9414,0.1246379,5791.915,4.291708,0.075059,-0.0094657
2M12233483+2626294,217.6577,83.74589,190.7813,-56.38428,0.1972376,5893.642,4.26552,-0.62403,0.2265853
2M12233660+2730337,207.81079,83.80802,147.7723,0.800527,0.09954591,4730.741,4.564628,-0.080309,0.0016353
2M12233718+2451209,231.36064,83.34994,96.91188,-7.413578,0.2598352,3875.843,4.675122,-0.34056,0.0636933
2M12234049+2656476,213.03509,83.81591,219.573,-2.190003,0.1173275,4643.768,4.62181,-0.32133,0.0342733
2M12234182+2636054,216.22483,83.79168,1886.988,7.972803,7.881586,-9999,-9999,-9999,-9999
2M12234213+2655553,213.17309,83.82114,124.6494,-9.820061,0.03266287,4068.243,4.623174,-0.08443,-0.0623017
2M12234450+1515080,273.07133,76.49085,528.698,-4.947853,0.0386891,5082.179,4.560463,-0.047113,-0.0043452
2M12235133+2714321,210.29258,83.86584,130.6973,-28.7984,0.1794537,3988.595,4.659444,-0.25822,0.0672763
2M12235170+2533382,225.62231,83.62716,55.82418,5.286422,0.5581937,3567.231,4.668258,-9999,-9999
2M12235318+2656392,213.08189,83.86281,26.77344,-10.62415,0.5962014,3402.05,4.747923,-9999,-9999
2M12240041+2652546,213.68107,83.88573,203.857,-4.776371,0.09981876,4728.955,4.600166,-0.12072,0.0200183
2M12241173+2547526,223.70781,83.76047,191.4036,-15.70749,0.0483195,4056.978,4.611279,0.14769,-0.0774137
2M12241623+2718590,209.59592,83.95824,23.079,5.486487,0.7909788,3493.552,4.607127,-9999,-9999
2M12242134+2600310,221.88047,83.84259,83.52537,49.36191,0.09733954,4723.686,4.573387,-0.38916,0.0757003
2M12242424+2656150,213.20837,83.9776,162.4102,9.836956,0.126939,4719.161,4.584801,-0.17813,0.1557653
2M12242438+2612057,220.12855,83.89094,217.4632,-4.425318,0.06562936,4739.389,4.584939,0.05932,0.008172899
2M12242682+2444454,232.86626,83.48234,42.72123,-20.15896,0.2068966,3481.402,4.705884,-9999,-9999
2M12243233+1252302,277.78247,74.41815,676.3791,2.210307,0.1147606,4836.588,2.435319,-0.25259,0.066971
2M12243996+1421001,275.56819,75.7794,198.1474,-0.1741394,2.51394,4478.07,4.615214,-0.21772,0.0172393
2M12244045+2641157,215.63546,84.01794,103.4612,-3.163328,0.05269689,5050.812,3.564687,-0.49466,0.229125
2M12244277+2617192,219.42834,83.97356,131.6998,12.80077,0.08629918,5843.079,4.223085,-0.053065,0.0699683
2M10530424+1539105,229.52343,60.25366,244.6079,-3.636303,0.05617528,4856.794,4.568793,0.087704,0.0138023
2M10552346+4910095,160.47021,58.63842,574.2316,55.4863,0.5753617,3163.074,-0.06819284,-0.23577,0.007154001
2M10552346+4910095,160.47021,58.63842,574.2316,55.4863,0.5753617,3163.074,-0.06819284,-0.23577,0.007154001
2M10552346+4910095,160.47021,58.63842,574.2316,55.4863,0.5753617,3163.074,-0.06819284,-0.23577,0.007154001
2M10552346+4910095,160.47021,58.63842,574.2316,55.4863,0.5753617,3163.074,-0.06819284,-0.23577,0.007154001
2M10563754+4924162,159.87859,58.67201,304.9738,-46.51635,0.0790463,4993.531,3.707785,0.22481,0.0176699
2M10563754+4924162,159.87859,58.67201,304.9738,-46.51635,0.0790463,4993.531,3.707785,0.22481,0.0176699
2M10563754+4924162,159.87859,58.67201,304.9738,-46.51635,0.0790463,4993.531,3.707785,0.22481,0.0176699
2M10563754+4924162,159.87859,58.67201,304.9738,-46.51635,0.0790463,4993.531,3.707785,0.22481,0.0176699
2M10564748+4855577,160.60074,58.96099,146.712,29.81312,0.05498138,4432.406,4.542883,0.078074,-0.0251627
2M10564748+4855577,160.60074,58.96099,146.712,29.81312,0.05498138,4432.406,4.542883,0.078074,-0.0251627
2M10564748+4855577,160.60074,58.96099,146.712,29.81312,0.05498138,4432.406,4.542883,0.078074,-0.0251627
2M10564748+4855577,160.60074,58.96099,146.712,29.81312,0.05498138,4432.406,4.542883,0.078074,-0.0251627
2M10565525+4747018,162.45694,59.61034,119.8201,1.57571,0.1122013,4576.946,4.615187,-0.084477,0.0080194
2M10565525+4747018,162.45694,59.61034,119.8201,1.57571,0.1122013,4576.946,4.615187,-0.084477,0.0080194
2M10565525+4747018,162.45694,59.61034,119.8201,1.57571,0.1122013,4576.946,4.615187,-0.084477,0.0080194
2M10571784+1519441,231.0864,60.99814,178.0806,7.132915,0.09334777,4230.667,4.613885,-0.087526,-0.0648367
2M10571784+1519441,231.0864,60.99814,178.0806,7.132915,0.09334777,4230.667,4.613885,-0.087526,-0.0648367
2M10572558+4825521,161.29875,59.32761,79.00563,-11.05321,0.419839,4755.587,4.558725,-0.051543,0.0025634
2M10572558+4825521,161.29875,59.32761,79.00563,-11.05321,0.419839,4755.587,4.558725,-0.051543,0.0025634
2M10572558+4825521,161.29875,59.32761,79.00563,-11.05321,0.419839,4755.587,4.558725,-0.051543,0.0025634
2M10572646+4818475,161.48894,59.39483,70.46466,-11.01687,2.269408,-9999,-9999,-9999,-9999
2M10572646+4818475,161.48894,59.39483,70.46466,-11.01687,2.269408,-9999,-9999,-9999,-9999
2M10572646+4818475,161.48894,59.39483,70.46466,-11.01687,2.269408,-9999,-9999,-9999,-9999
2M10574733+1537589,230.6502,61.24739,90.06358,2.212665,0.6834368,5097.554,4.462175,0.2515,0.0070575
2M10574733+1537589,230.6502,61.24739,90.06358,2.212665,0.6834368,5097.554,4.462175,0.2515,0.0070575
2M10575367+4855464,160.40733,59.11242,1060.644,13.63779,0.1361708,5182.384,3.54548,-0.239,0.057581
2M10575367+4855464,160.40733,59.11242,1060.644,13.63779,0.1361708,5182.384,3.54548,-0.239,0.057581
2M10575367+4855464,160.40733,59.11242,1060.644,13.63779,0.1361708,5182.384,3.54548,-0.239,0.057581
2M10575367+4855464,160.40733,59.11242,1060.644,13.63779,0.1361708,5182.384,3.54548,-0.239,0.057581
2M10575544+4847088,160.63334,59.19766,125.5617,-20.95279,0.1235015,4884.101,4.59148,-0.32414,0.1806853
2M10575544+4847088,160.63334,59.19766,125.5617,-20.95279,0.1235015,4884.101,4.59148,-0.32414,0.1806853
2M10575544+4847088,160.63334,59.19766,125.5617,-20.95279,0.1235015,4884.101,4.59148,-0.32414,0.1806853
2M10575544+4847088,160.63334,59.19766,125.5617,-20.95279,0.1235015,4884.101,4.59148,-0.32414,0.1806853
2M10580729+4937508,159.25335,58.74044,118.6093,-1.69853,0.07906677,4313.188,4.595925,0.079691,-0.0591917
2M10580729+4937508,159.25335,58.74044,118.6093,-1.69853,0.07906677,4313.188,4.595925,0.079691,-0.0591917
2M10580729+4937508,159.25335,58.74044,118.6093,-1.69853,0.07906677,4313.188,4.595925,0.079691,-0.0591917
2M10581142+4842380,160.70648,59.27632,121.8377,-6.794791,0.08429405,5100.606,4.542296,0.084982,0.0117762
2M10581142+4842380,160.70648,59.27632,121.8377,-6.794791,0.08429405,5100.606,4.542296,0.084982,0.0117762
2M10581142+4842380,160.70648,59.27632,121.8377,-6.794791,0.08429405,5100.606,4.542296,0.084982,0.0117762
2M10581142+4842380,160.70648,59.27632,121.8377,-6.794791,0.08429405,5100.606,4.542296,0.084982,0.0117762
2M10590943+4902290,159.99755,59.21874,132.7894,-46.63343,46.72585,3656.846,4.641043,-0.085858,-0.0271217
2M10590943+4902290,159.99755,59.21874,132.7894,-46.63343,46.72585,3656.846,4.641043,-0.085858,-0.0271217
2M10590943+4902290,159.99755,59.21874,132.7894,-46.63343,46.72585,3656.846,4.641043,-0.085858,-0.0271217
2M10590943+4902290,159.99755,59.21874,132.7894,-46.63343,46.72585,3656.846,4.641043,-0.085858,-0.0271217
2M10594488+4907353,159.75259,59.24866,138.9392,-72.67545,0.3445795,5101.605,4.490748,-0.0060487,0.1119153
2M10594488+4907353,159.75259,59.24866,138.9392,-72.67545,0.3445795,5101.605,4.490748,-0.0060487,0.1119153
2M10594488+4907353,159.75259,59.24866,138.9392,-72.67545,0.3445795,5101.605,4.490748,-0.0060487,0.1119153
2M10594488+4907353,159.75259,59.24866,138.9392,-72.67545,0.3445795,5101.605,4.490748,-0.0060487,0.1119153
2M11002782+4838518,160.38855,59.62077,114.3792,13.72861,0.1898494,4570.172,4.574255,0.11592,-0.0039759
2M11002782+4838518,160.38855,59.62077,114.3792,13.72861,0.1898494,4570.172,4.574255,0.11592,-0.0039759
2M11002782+4838518,160.38855,59.62077,114.3792,13.72861,0.1898494,4570.172,4.574255,0.11592,-0.0039759
2M11002782+4838518,160.38855,59.62077,114.3792,13.72861,0.1898494,4570.172,4.574255,0.11592,-0.0039759
2M11005125+4836048,160.39039,59.70023,179.013,2.20177,0.2457417,4984.259,4.579207,-0.15709,0.0366363
2M11005125+4836048,160.39039,59.70023,179.013,2.20177,0.2457417,4984.259,4.579207,-0.15709,0.0366363
2M11005125+4836048,160.39039,59.70023,179.013,2.20177,0.2457417,4984.259,4.579207,-0.15709,0.0366363
2M11005279+4902542,159.66588,59.44483,178.6169,-53.89968,0.08892472,4343.876,4.592299,-0.084895,-0.0072427
2M11005279+4902542,159.66588,59.44483,178.6169,-53.89968,0.08892472,4343.876,4.592299,-0.084895,-0.0072427
2M11005279+4902542,159.66588,59.44483,178.6169,-53.89968,0.08892472,4343.876,4.592299,-0.084895,-0.0072427
2M11005279+4902542,159.66588,59.44483,178.6169,-53.89968,0.08892472,4343.876,4.592299,-0.084895,-0.0072427
2M11005279+4902542,159.66588,59.44483,178.6169,-53.89968,0.08892472,4343.876,4.592299,-0.084895,-0.0072427
2M11011471+4750444,161.55854,60.18291,113.6931,-15.38654,0.2750282,3522.879,4.693197,-9999,-9999
2M11011471+4750444,161.55854,60.18291,113.6931,-15.38654,0.2750282,3522.879,4.693197,-9999,-9999
2M11011471+4750444,161.55854,60.18291,113.6931,-15.38654,0.2750282,3522.879,4.693197,-9999,-9999
2M11011471+4750444,161.55854,60.18291,113.6931,-15.38654,0.2750282,3522.879,4.693197,-9999,-9999
2M11011764+4956335,158.18142,58.96866,131.9942,11.78368,0.1616052,4531.964,4.630471,-0.26055,0.0385473
2M11011764+4956335,158.18142,58.96866,131.9942,11.78368,0.1616052,4531.964,4.630471,-0.26055,0.0385473
2M11011764+4956335,158.18142,58.96866,131.9942,11.78368,0.1616052,4531.964,4.630471,-0.26055,0.0385473
2M11011764+4956335,158.18142,58.96866,131.9942,11.78368,0.1616052,4531.964,4.630471,-0.26055,0.0385473
2M11014435+4729047,162.06951,60.45351,174.2628,-0.5215731,0.1179693,4843.088,4.493265,-0.31725,0.0230713
2M11014435+4729047,162.06951,60.45351,174.2628,-0.5215731,0.1179693,4843.088,4.493265,-0.31725,0.0230713
2M11014435+4729047,162.06951,60.45351,174.2628,-0.5215731,0.1179693,4843.088,4.493265,-0.31725,0.0230713
2M13545167+3337069,62.19424,74.88249,125.829,-0.6073517,5.612574,4572.563,4.616019,-0.00025606,-0.0094467
2M13545167+3337069,62.19424,74.88249,125.829,-0.6073517,5.612574,4572.563,4.616019,-0.00025606,-0.0094467
2M13545241+4407073,90.15413,68.75434,210.513,-2.236807,0.1074752,4643.572,4.614865,-0.163,0.0362573
2M13545241+4407073,90.15413,68.75434,210.513,-2.236807,0.1074752,4643.572,4.614865,-0.163,0.0362573
2M13545241+4407073,90.15413,68.75434,210.513,-2.236807,0.1074752,4643.572,4.614865,-0.163,0.0362573
2M13550018+2621498,33.46229,75.79783,57.03848,-19.49008,0,5030.036,4.51739,-0.25648,0.0268033
2M13550466+3144111,55.14315,75.41458,85.34878,-8.803885,0.04927215,4921.81,3.728654,0.45057,0.008909
2M13550466+3144111,55.14315,75.41458,85.34878,-8.803885,0.04927215,4921.81,3.728654,0.45057,0.008909
2M13550667+2436390,26.51862,75.46798,125.2795,-9.321358,0.2487637,3773.92,4.638291,-0.12427,-0.0446837
2M13552277+4147427,85.30475,70.3489,87.73515,-9.171163,0.2326837,4167.708,4.65852,-0.34977,-0.0102187
2M13552277+4147427,85.30475,70.3489,87.73515,-9.171163,0.2326837,4167.708,4.65852,-0.34977,-0.0102187
2M13553457+4400012,89.67659,68.75651,313.6322,1.642999,0.1472455,4666.169,4.59192,-0.30818,0.0470253
2M13553457+4400012,89.67659,68.75651,313.6322,1.642999,0.1472455,4666.169,4.59192,-0.30818,0.0470253
2M13553717+4330477,88.73381,69.10642,182.1135,-8.461393,0.05657601,4737.08,4.578367,-0.10654,0.0317373
2M13553717+4330477,88.73381,69.10642,182.1135,-8.461393,0.05657601,4737.08,4.578367,-0.10654,0.0317373
2M13555169+4200225,85.5772,70.13888,209.27,8.287103,3.751654,5018.978,3.711554,0.20424,0.0204998
2M13555169+4200225,85.5772,70.13888,209.27,8.287103,3.751654,5018.978,3.711554,0.20424,0.0204998
2M13555473+4414552,90.01624,68.53289,290.1121,-0.550007,0.02219088,4995.174,4.56904,-0.086253,0.0095695
2M13555473+4414552,90.01624,68.53289,290.1121,-0.550007,0.02219088,4995.174,4.56904,-0.086253,0.0095695
2M13555921+3324489,61.14681,74.73507,146.028,-1.287919,0.04329851,5083.968,4.535642,-0.046553,0.0270843
2M13555921+3324489,61.14681,74.73507,146.028,-1.287919,0.04329851,5083.968,4.535642,-0.046553,0.0270843
2M13561037+2437321,26.79516,75.23658,59.81483,-41.4206,0.01217262,4646.658,4.552616,0.031922,-0.0066697
2M13561725+2629335,34.10894,75.52646,174.7507,15.54368,0.9269563,5299.774,4.480902,-0.076512,0.0518323
2M13562085+4239232,86.75812,69.62325,110.7659,-10.48663,0.1079249,4753.287,4.585564,0.056295,0.0049307
2M13562085+4239232,86.75812,69.62325,110.7659,-10.48663,0.1079249,4753.287,4.585564,0.056295,0.0049307
2M13563910+2427281,26.25753,75.09147,153.8128,3.929439,1.17655,3488.053,4.701479,-9999,-9999
2M13565841+2638482,34.782,75.38969,97.02641,-6.954288,6.487458,-9999,-9999,-9999,-9999
2M13570999+4357191,89.01809,68.59362,156.7617,-18.27738,0.03758996,4109.783,4.599059,0.0050099,-0.0841267
2M13570999+4357191,89.01809,68.59362,156.7617,-18.27738,0.03758996,4109.783,4.599059,0.0050099,-0.0841267
2M13570999+4357191,89.01809,68.59362,156.7617,-18.27738,0.03758996,4109.783,4.599059,0.0050099,-0.0841267
2M13571664+4326537,88.00404,68.94385,221.429,0.4643001,0.0314827,4868.82,4.563323,-0.020899,0.0497843
2M13571664+4326537,88.00404,68.94385,221.429,0.4643001,0.0314827,4868.82,4.563323,-0.020899,0.0497843
2M13572811+2514284,29.38514,75.07788,53.43362,-27.19518,0.08701321,4743.718,4.556411,-0.2455,0.0047034
2M13573185+4305312,87.20841,69.16326,132.1877,-14.32559,7.429289,5039.779,3.399946,-0.19233,0.06151
2M13573185+4305312,87.20841,69.16326,132.1877,-14.32559,7.429289,5039.779,3.399946,-0.19233,0.06151
2M13581392+3206158,55.8744,74.67443,122.9968,0.02060349,0.09508375,4037.527,4.628305,0.0099354,-0.0697767
2M13581392+3206158,55.8744,74.67443,122.9968,0.02060349,0.09508375,4037.527,4.628305,0.0099354,-0.0697767
2M13581546+4237152,85.98915,69.39475,106.1199,-33.48365,0.02844849,4806.814,4.570951,0.0052199,0.0075642
2M13581546+4237152,85.98915,69.39475,106.1199,-33.48365,0.02844849,4806.814,4.570951,0.0052199,0.0075642
2M13585097+2519439,29.93896,74.78737,118.5574,-8.522696,0.1173047,5037.051,4.554069,-0.28364,0.0672923
2M13585226+4412316,88.89488,68.19877,258.0708,-29.29761,0.06861831,4699.747,4.515209,0.19078,-0.0166067
2M13585226+4412316,88.89488,68.19877,258.0708,-29.29761,0.06861831,4699.747,4.515209,0.19078,-0.0166067
2M13585530+4238001,85.77777,69.29721,107.7176,-10.6121,0.02325209,4720.071,4.555439,-0.038741,0.0133311
2M13585530+4238001,85.77777,69.29721,107.7176,-10.6121,0.02325209,4720.071,4.555439,-0.038741,0.0133311
2M13590337+4227476,85.3764,69.39478,79.9244,0.5494363,0.1002109,4595.99,4.626863,-0.29414,0.0242753
2M13590337+4227476,85.3764,69.39478,79.9244,0.5494363,0.1002109,4595.99,4.626863,-0.29414,0.0242753
2M13590826+3357189,62.18551,73.9323,109.9144,72.85228,0.03871937,4842.659,4.471316,-0.60927,0.0902823
2M13590826+3357189,62.18551,73.9323,109.9144,72.85228,0.03871937,4842.659,4.471316,-0.60927,0.0902823
2M13593908+3254548,58.47631,74.16565,87.0619,-4.519757,0.1040138,4477.01,4.601039,0.11263,-0.0283307
2M13593908+3254548,58.47631,74.16565,87.0619,-4.519757,0.1040138,4477.01,4.601039,0.11263,-0.0283307
2M13594624+4354412,88.02139,68.29753,127.6299,34.64641,0.02646538,4291.718,4.61276,-0.34437,0.0098882
2M13594624+4354412,88.02139,68.29753,127.6299,34.64641,0.02646538,4291.718,4.61276,-0.34437,0.0098882
2M13595528+4335211,87.34699,68.50476,124.9238,-12.44825,0.09820165,4835.511,4.603299,-0.33418,0.0390933
2M13595528+4335211,87.34699,68.50476,124.9238,-12.44825,0.09820165,4835.511,4.603299,-0.33418,0.0390933
2M14000380+3246194,57.88349,74.12375,66.22677,-13.12727,0.03702446,5041.721,3.722882,-0.037063,0.065203
2M14000380+3246194,57.88349,74.12375,66.22677,-13.12727,0.03702446,5041.721,3.722882,-0.037063,0.065203
2M14000528+3253547,58.32078,74.08278,53.25436,-15.8648,0.4298057,3804.195,4.649076,-0.10731,-0.0444347
2M14000528+3253547,58.32078,74.08278,53.25436,-15.8648,0.4298057,3804.195,4.649076,-0.10731,-0.0444347
2M14000552+4235012,85.26272,69.17271,90.83041,-53.88419,0.01333013,4957.875,4.535313,0.20458,0.0196123
2M14000552+4235012,85.26272,69.17271,90.83041,-53.88419,0.01333013,4957.875,4.535313,0.20458,0.0196123
2M14000695+2637178,34.95507,74.68846,167.2297,-44.94146,0.08117902,4882.692,3.52759,-0.37701,0.290545
2M14000771+4231026,85.112,69.21235,132.4123,-1.953606,0.0676909,4409.889,4.607608,-0.25813,0.0276243
2M14000771+4231026,85.112,69.21235,132.4123,-1.953606,0.0676909,4409.889,4.607608,-0.25813,0.0276243
2M14000850+2613462,33.48448,74.63835,311.4246,-23.95454,0.03147503,4811.781,4.564238,0.13671,0.0147123
2M14001597+5355166,102.30369,60.36392,190.9062,-2.478844,3.930731,4989.819,4.588957,-0.19426,0.0084878
2M14001597+5355166,102.30369,60.36392,190.9062,-2.478844,3.930731,4989.819,4.588957,-0.19426,0.0084878
2M14001597+5355166,102.30369,60.36392,190.9062,-2.478844,3.930731,4989.819,4.588957,-0.19426,0.0084878
2M14001780+4242022,85.43357,69.066,143.8514,-12.90672,0.03964945,3996.063,4.623023,0.14512,-0.0656807
2M14001780+4242022,85.43357,69.066,143.8514,-12.90672,0.03964945,3996.063,4.623023,0.14512,-0.0656807
2M14001937+2423387,26.77495,74.26459,142.2055,24.4926,0.03557527,4651.693,4.589524,-0.16084,0.1201353
2M14002362+5351102,102.19764,60.41178,121.5897,-51.63847,0.04468977,4712.844,4.43091,-0.57682,0.0932493
2M14002362+5351102,102.19764,60.41178,121.5897,-51.63847,0.04468977,4712.844,4.43091,-0.57682,0.0932493
2M12244348+2655099,213.42235,84.04788,102.3903,-2.042157,0.1263786,5679.748,4.375116,-0.13441,0.0261553
2M12244633+2606361,221.12235,83.95459,111.7757,-39.38632,0.05891041,4100.022,4.658235,-0.30289,0.1100853
